date,type,amount,description,ticker,shares,price,gain_loss,gain_loss_pct,days_held
2021-03-01,buy,872.87,Bought 3.81 shares of MSFT,MSFT,3.81,229.1,,,
2021-03-01,buy,637.11,Bought 4.05 shares of AMZN,AMZN,4.05,157.31,,,
2021-03-01,buy,633.39,Bought 6.15 shares of GOOGL,GOOGL,6.15,102.99,,,
2021-03-01,buy,633.91,Bought 6.12 shares of GOOG,GOOG,6.12,103.58,,,
2021-03-01,buy,398.14,Bought 1.51 shares of META,META,1.51,263.67,,,
2021-03-01,buy,277.38,Bought 6.26 shares of AVGO,AVGO,6.26,44.31,,,
2021-03-01,buy,264.16,Bought 1.06 shares of BRK-B,BRK-B,1.06,249.21,,,
2021-03-01,buy,186.01,Bought 0.94 shares of LLY,LLY,0.94,197.88,,,
2021-03-01,buy,179.88,Bought 1.33 shares of JPM,JPM,1.33,135.25,,,
2021-03-01,buy,164.09,Bought 0.78 shares of V,V,0.78,210.37,,,
2021-03-01,buy,127.7,Bought 0.36 shares of MA,MA,0.36,354.72,,,
2021-03-01,buy,127.34,Bought 2.04 shares of ORCL,ORCL,2.04,62.42,,,
2021-03-01,buy,125.24,Bought 2.6 shares of XOM,XOM,2.6,48.17,,,
2021-03-01,buy,122.74,Bought 0.39 shares of UNH,UNH,0.39,314.71,,,
2021-03-01,buy,103.8,Bought 0.44 shares of HD,HD,0.44,235.9,,,
2021-03-01,buy,99.12,Bought 0.18 shares of NFLX,NFLX,0.18,550.64,,,
2021-03-01,buy,93.86,Bought 0.66 shares of JNJ,JNJ,0.66,142.21,,,
2021-03-01,buy,91.59,Bought 2.84 shares of BAC,BAC,2.84,32.25,,,
2021-03-01,buy,86.53,Bought 0.4 shares of CRM,CRM,0.4,216.33,,,
2021-03-01,buy,83.28,Bought 0.9 shares of ABBV,ABBV,0.9,92.53,,,
2021-03-01,buy,71.95,Bought 1.64 shares of KO,KO,1.64,43.87,,,
2021-03-01,buy,68.88,Bought 0.57 shares of TMUS,TMUS,0.57,120.84,,,
2021-03-01,buy,68.41,Bought 0.79 shares of CVX,CVX,0.79,86.6,,,
2021-03-01,buy,63.04,Bought 1.87 shares of WFC,WFC,1.87,33.71,,,
2021-03-01,buy,63.09,Bought 1.55 shares of CSCO,CSCO,1.55,40.7,,,
2021-03-01,buy,61.14,Bought 0.25 shares of ACN,ACN,0.25,244.56,,,
2021-03-01,buy,55.65,Bought 0.1 shares of NOW,NOW,0.1,556.47,,,
2021-03-01,buy,55.42,Bought 0.42 shares of AXP,AXP,0.42,131.96,,,
2021-03-01,buy,55.15,Bought 0.29 shares of MCD,MCD,0.29,190.18,,,
2021-03-01,buy,55.5,Bought 0.9 shares of BX,BX,0.9,61.67,,,
2021-03-01,buy,55.24,Bought 0.57 shares of IBM,IBM,0.57,96.91,,,
2021-03-01,buy,53.93,Bought 0.28 shares of DIS,DIS,0.28,192.6,,,
2021-03-01,buy,54.53,Bought 0.23 shares of LIN,LIN,0.23,237.08,,,
2021-03-01,buy,53.34,Bought 0.77 shares of MS,MS,0.77,69.27,,,
2021-03-01,buy,53.41,Bought 0.47 shares of ABT,ABT,0.47,113.63,,,
2021-03-01,buy,51.65,Bought 0.11 shares of ADBE,ADBE,0.11,469.57,,,
2021-03-01,buy,51.83,Bought 0.6 shares of AMD,AMD,0.6,86.39,,,
2021-03-01,buy,52.02,Bought 0.76 shares of PM,PM,0.76,68.45,,,
2021-03-01,buy,48.08,Bought 0.19 shares of ISRG,ISRG,0.19,253.07,,,
2021-03-01,buy,48.73,Bought 0.76 shares of GE,GE,0.76,64.12,,,
2021-04-01,deposit,3000.0,Monthly investment,,,,,,
2021-04-01,sell,166.88,Sold 0.94 shares of LLY for tax-loss harvesting,LLY,0.94,177.53,-19.129999999999995,-10.28,31.0
2021-04-01,sell,15.41,Sold 0.19 shares of AMD for tax-loss harvesting,AMD,0.19,81.09,-2.0100000000000016,-11.54,91.0
2021-04-01,sell,14.07,Sold 0.61 shares of PLTR for tax-loss harvesting,PLTR,0.61,23.07,-1.5899999999999999,-10.15,121.0
2021-04-01,buy,366.98,Bought 3.05 shares of AAPL,AAPL,3.05,120.32,,,
2021-04-01,buy,314.74,Bought 22.84 shares of NVDA,NVDA,22.84,13.78,,,
2021-04-01,buy,309.32,Bought 1.32 shares of MSFT,MSFT,1.32,234.33,,,
2021-04-01,buy,224.43,Bought 1.42 shares of AMZN,AMZN,1.42,158.05,,,
2021-04-01,buy,223.62,Bought 2.11 shares of GOOGL,GOOGL,2.11,105.98,,,
2021-04-01,buy,224.46,Bought 2.11 shares of GOOG,GOOG,2.11,106.38,,,
2021-04-01,buy,139.71,Bought 0.47 shares of META,META,0.47,297.26,,,
2021-04-01,buy,127.94,Bought 0.58 shares of TSLA,TSLA,0.58,220.58,,,
2021-04-01,buy,98.11,Bought 2.26 shares of AVGO,AVGO,2.26,43.41,,,
2021-04-01,buy,92.95,Bought 0.36 shares of BRK-B,BRK-B,0.36,258.2,,,
2021-04-01,buy,70.46,Bought 1.65 shares of WMT,WMT,1.65,42.7,,,
2021-04-01,buy,63.54,Bought 0.46 shares of JPM,JPM,0.46,138.14,,,
2021-04-01,buy,56.86,Bought 0.27 shares of V,V,0.27,210.6,,,
2021-04-01,buy,46.16,Bought 0.13 shares of MA,MA,0.13,355.11,,,
2021-04-01,buy,44.71,Bought 0.66 shares of ORCL,ORCL,0.66,67.74,,,
2021-04-01,buy,44.11,Bought 0.9 shares of XOM,XOM,0.9,49.01,,,
2021-04-01,buy,41.57,Bought 0.12 shares of UNH,UNH,0.12,346.43,,,
2021-04-01,buy,37.17,Bought 0.11 shares of COST,COST,0.11,337.88,,,
2021-04-01,buy,37.7,Bought 0.31 shares of PG,PG,0.31,121.61,,,
2021-04-01,buy,36.3,Bought 0.13 shares of HD,HD,0.13,279.23,,,
2021-04-01,buy,32.37,Bought 0.06 shares of NFLX,NFLX,0.06,539.42,,,
2021-04-01,buy,31.97,Bought 0.22 shares of JNJ,JNJ,0.22,145.34,,,
2021-04-01,buy,32.18,Bought 0.9 shares of BAC,BAC,0.9,35.76,,,
2021-04-01,buy,30.45,Bought 0.14 shares of CRM,CRM,0.14,217.51,,,
2021-04-01,buy,29.64,Bought 0.32 shares of ABBV,ABBV,0.32,92.63,,,
2021-04-01,buy,25.14,Bought 0.54 shares of KO,KO,0.54,46.55,,,
2021-04-01,buy,23.72,Bought 0.19 shares of TMUS,TMUS,0.19,124.83,,,
2021-04-01,buy,24.23,Bought 0.27 shares of CVX,CVX,0.27,89.74,,,
2021-04-01,buy,23.45,Bought 0.36 shares of MRK,MRK,0.36,65.13,,,
2021-04-01,buy,21.97,Bought 0.61 shares of WFC,WFC,0.61,36.02,,,
2021-04-01,buy,22.11,Bought 0.48 shares of CSCO,CSCO,0.48,46.07,,,
2021-04-01,buy,21.09,Bought 0.08 shares of ACN,ACN,0.08,263.67,,,
2021-04-01,buy,20.28,Bought 0.04 shares of NOW,NOW,0.04,507.01,,,
2021-04-01,buy,19.31,Bought 0.14 shares of AXP,AXP,0.14,137.95,,,
2021-04-01,buy,18.51,Bought 0.09 shares of MCD,MCD,0.09,205.67,,,
2021-04-01,buy,18.87,Bought 0.15 shares of PEP,PEP,0.15,125.82,,,
2021-04-01,buy,19.67,Bought 0.3 shares of BX,BX,0.3,65.56,,,
2021-04-01,buy,19.25,Bought 0.18 shares of IBM,IBM,0.18,106.94,,,
2021-04-01,buy,18.67,Bought 0.1 shares of DIS,DIS,0.1,186.66,,,
2021-04-01,buy,18.61,Bought 0.07 shares of LIN,LIN,0.07,265.88,,,
2021-04-01,buy,18.07,Bought 0.04 shares of TMO,TMO,0.04,451.82,,,
2021-04-01,buy,18.48,Bought 0.27 shares of MS,MS,0.27,68.45,,,
2021-04-01,buy,18.8,Bought 0.17 shares of ABT,ABT,0.17,110.59,,,
2021-04-01,buy,14.5,Bought 0.03 shares of ADBE,ADBE,0.03,483.34,,,
2021-04-01,buy,17.98,Bought 0.25 shares of PM,PM,0.25,71.91,,,
2021-04-01,buy,17.44,Bought 0.07 shares of ISRG,ISRG,0.07,249.2,,,
2021-04-01,buy,16.9,Bought 0.26 shares of GE,GE,0.26,65.0,,,
2021-04-01,sell,691.2735000000001,Partial sell of 2.95 shares of MSFT purchased on __Insert Later__ for Rebalancing - Trim,MSFT,2.95,234.33,238.97950000000014,4.13,455.0
2021-04-01,sell,2256.3142,Partial sell of 21.29 shares of GOOGL purchased on __Insert Later__ for Rebalancing - Trim,GOOGL,21.29,105.98,728.5437999999997,43.8,274.0
2021-04-01,sell,2327.5944,Partial sell of 21.88 shares of GOOG purchased on __Insert Later__ for Rebalancing - Trim,GOOG,21.88,106.38,761.8616,44.31,274.0
2021-04-01,sell,229.2048,Partial sell of 5.28 shares of AVGO purchased on __Insert Later__ for Rebalancing - Trim,AVGO,5.28,43.41,-4.7520000000000095,-2.03,31.0
2021-04-01,sell,348.57,Partial sell of 1.35 shares of BRK-B purchased on __Insert Later__ for Rebalancing - Trim,BRK-B,1.35,258.2,108.28349999999998,15.22,274.0
2021-04-01,sell,656.165,Partial sell of 4.75 shares of JPM purchased on __Insert Later__ for Rebalancing - Trim,JPM,4.75,138.14,268.32749999999993,17.56,274.0
2021-04-01,sell,56.901599999999995,Sell of 0.84 shares of ORCL purchased on __Insert Later__ for Rebalancing - Trim,ORCL,0.84,67.74,16.35479999999999,40.32,335.0
2021-04-01,sell,56.224199999999996,Sell of 0.83 shares of ORCL purchased on __Insert Later__ for Rebalancing - Trim,ORCL,0.83,67.74,15.180699999999995,36.99,304.0
2021-04-01,sell,54.192,Sell of 0.8 shares of ORCL purchased on __Insert Later__ for Rebalancing - Trim,ORCL,0.8,67.74,12.815999999999995,30.96,274.0
2021-04-01,sell,10.838400000000002,Partial sell of 0.16000000000000003 shares of ORCL purchased on __Insert Later__ for Rebalancing - Trim,ORCL,0.16000000000000003,67.74,2.2032000000000007,25.51,212.0
2021-04-01,sell,194.5697,Sell of 3.97 shares of XOM purchased on __Insert Later__ for Rebalancing - Trim,XOM,3.97,49.01,83.9258,75.86,150.0
2021-04-01,sell,60.7724,Sell of 1.24 shares of XOM purchased on __Insert Later__ for Rebalancing - Trim,XOM,1.24,49.01,20.6832,51.58,121.0
2021-04-01,sell,59.302099999999996,Sell of 1.21 shares of XOM purchased on __Insert Later__ for Rebalancing - Trim,XOM,1.21,49.01,17.411900000000003,41.56,91.0
2021-04-01,sell,693.0014,Partial sell of 14.14 shares of XOM purchased on __Insert Later__ for Rebalancing - Trim,XOM,14.14,49.01,203.4746,41.57,91.0
2021-04-01,sell,47.469100000000005,Sell of 0.17 shares of HD purchased on __Insert Later__ for Rebalancing - Trim,HD,0.17,279.23,14.518,44.07,335.0
2021-04-01,sell,41.8845,Sell of 0.15 shares of HD purchased on __Insert Later__ for Rebalancing - Trim,HD,0.15,279.23,8.991000000000007,27.33,304.0
2021-04-01,sell,41.88449999999999,Partial sell of 0.14999999999999994 shares of HD purchased on __Insert Later__ for Rebalancing - Trim,HD,0.14999999999999994,279.23,8.679000000000002,26.11,274.0
2021-04-01,sell,50.779199999999996,Sell of 1.42 shares of BAC purchased on __Insert Later__ for Rebalancing - Trim,BAC,1.42,35.76,21.839599999999997,75.47,335.0
2021-04-01,sell,50.779199999999996,Sell of 1.42 shares of BAC purchased on __Insert Later__ for Rebalancing - Trim,BAC,1.42,35.76,21.399399999999996,72.84,274.0
2021-04-01,sell,49.34879999999999,Sell of 1.38 shares of BAC purchased on __Insert Later__ for Rebalancing - Trim,BAC,1.38,35.76,17.801999999999992,56.42,212.0
2021-04-01,sell,178.79999999999998,Sell of 5.0 shares of BAC purchased on __Insert Later__ for Rebalancing - Trim,BAC,5.0,35.76,70.89999999999999,65.71,182.0
2021-04-01,sell,134.1,Sell of 3.75 shares of BAC purchased on __Insert Later__ for Rebalancing - Trim,BAC,3.75,35.76,53.25,65.86,150.0
2021-04-01,sell,40.40879999999999,Sell of 1.13 shares of BAC purchased on __Insert Later__ for Rebalancing - Trim,BAC,1.13,35.76,11.379099999999994,39.2,121.0
2021-04-01,sell,26.104799999999983,Partial sell of 0.7299999999999995 shares of BAC purchased on __Insert Later__ for Rebalancing - Trim,BAC,0.7299999999999995,35.76,6.168499999999998,30.93,91.0
2021-04-01,sell,91.53479999999999,Sell of 1.02 shares of CVX purchased on __Insert Later__ for Rebalancing - Trim,CVX,1.02,89.74,30.844799999999992,50.82,150.0
2021-04-01,sell,26.921999999999997,Sell of 0.3 shares of CVX purchased on __Insert Later__ for Rebalancing - Trim,CVX,0.3,89.74,4.9709999999999965,22.64,121.0
2021-04-01,sell,28.7168,Sell of 0.32 shares of CVX purchased on __Insert Later__ for Rebalancing - Trim,CVX,0.32,89.74,6.105599999999999,27.02,91.0
2021-04-01,sell,184.86440000000005,Partial sell of 2.0600000000000005 shares of CVX purchased on __Insert Later__ for Rebalancing - Trim,CVX,2.0600000000000005,89.74,39.30480000000003,27.0,91.0
2021-04-01,sell,36.3802,Sell of 1.01 shares of WFC purchased on __Insert Later__ for Rebalancing - Trim,WFC,1.01,36.02,14.473300000000002,66.04,212.0
2021-04-01,sell,126.7904,Sell of 3.52 shares of WFC purchased on __Insert Later__ for Rebalancing - Trim,WFC,3.52,36.02,51.99040000000001,69.51,182.0
2021-04-01,sell,28.455800000000004,Sell of 0.79 shares of WFC purchased on __Insert Later__ for Rebalancing - Trim,WFC,0.79,36.02,8.366100000000003,41.66,121.0
2021-04-01,sell,27.735400000000002,Sell of 0.77 shares of WFC purchased on __Insert Later__ for Rebalancing - Trim,WFC,0.77,36.02,6.675900000000002,31.72,91.0
2021-04-01,sell,154.52580000000006,Partial sell of 4.290000000000001 shares of WFC purchased on __Insert Later__ for Rebalancing - Trim,WFC,4.290000000000001,36.02,37.19430000000003,31.7,91.0
2021-04-01,sell,23.956400000000002,Sell of 0.52 shares of CSCO purchased on __Insert Later__ for Rebalancing - Trim,CSCO,0.52,46.07,4.050800000000002,20.34,121.0
2021-04-01,sell,24.8778,Sell of 0.54 shares of CSCO purchased on __Insert Later__ for Rebalancing - Trim,CSCO,0.54,46.07,3.6341999999999963,17.14,91.0
2021-04-01,sell,121.16409999999999,Partial sell of 2.63 shares of CSCO purchased on __Insert Later__ for Rebalancing - Trim,CSCO,2.63,46.07,17.699899999999985,17.11,91.0
2021-04-01,sell,187.612,Partial sell of 1.36 shares of AXP purchased on __Insert Later__ for Rebalancing - Trim,AXP,1.36,137.95,66.85759999999998,19.21,274.0
2021-04-01,sell,151.4436,Partial sell of 2.31 shares of BX purchased on __Insert Later__ for Rebalancing - Trim,BX,2.31,65.56,41.69550000000001,17.9,274.0
2021-04-01,sell,19.9062,Sell of 0.18 shares of ABT purchased on __Insert Later__ for Rebalancing - Trim,ABT,0.18,110.59,-0.6030000000000015,-2.93,59.0
2021-04-01,sell,16.588500000000003,Partial sell of 0.15000000000000002 shares of ABT purchased on __Insert Later__ for Rebalancing - Trim,ABT,0.15000000000000002,110.59,-0.4559999999999995,-2.68,31.0
2021-04-01,sell,28.764,Partial sell of 0.4 shares of PM purchased on __Insert Later__ for Rebalancing - Trim,PM,0.4,71.91,6.875999999999998,12.67,274.0
2021-04-01,sell,191.75,Partial sell of 2.95 shares of GE purchased on __Insert Later__ for Rebalancing - Trim,GE,2.95,65.0,94.75399999999999,52.97,274.0
2021-04-01,buy,2661.48,Rebalancing - Add,AAPL,22.12,120.32,,,
2021-04-01,buy,1239.11,Rebalancing - Add,AMZN,7.84,158.05,,,
2021-04-01,buy,4497.63,Rebalancing - Add,TSLA,20.39,220.58,,,
2021-04-01,buy,821.12,Rebalancing - Add,WMT,19.23,42.7,,,
2021-04-01,buy,334.85,Rebalancing - Add,V,1.59,210.6,,,
2021-04-01,buy,202.41,Rebalancing - Add,MA,0.57,355.11,,,
2021-04-01,buy,111.5,Rebalancing - Add,COST,0.33,337.88,,,
2021-05-01,deposit,3000.0,Monthly investment,,,,,,
2021-04-30,sell,40.78,Sold 0.98 shares of AVGO for tax-loss harvesting,AVGO,0.98,41.61,-236.6,-85.3,60.0
2021-04-30,sell,0.0,Sold 0.0 shares of HD for tax-loss harvesting,HD,0.0,293.68,-33.21,-100.0,303.0
2021-04-30,sell,14.31,Sold 0.39 shares of BAC for tax-loss harvesting,BAC,0.39,36.7,-16.28,-53.22,120.0
2021-04-30,sell,35.86,Sold 0.32 shares of ABT for tax-loss harvesting,ABT,0.32,112.06,-17.549999999999997,-32.86,60.0
2021-04-30,buy,360.08,Bought 2.8 shares of AAPL,AAPL,2.8,128.6,,,
2021-04-30,buy,309.04,Bought 20.63 shares of NVDA,NVDA,20.63,14.98,,,
2021-04-30,buy,302.35,Bought 1.24 shares of MSFT,MSFT,1.24,243.83,,,
2021-04-30,buy,220.18,Bought 1.27 shares of AMZN,AMZN,1.27,173.37,,,
2021-04-30,buy,220.19,Bought 1.88 shares of GOOGL,GOOGL,1.88,117.12,,,
2021-04-30,buy,219.49,Bought 1.83 shares of GOOG,GOOG,1.83,119.94,,,
2021-04-30,buy,135.9,Bought 0.42 shares of META,META,0.42,323.56,,,
2021-04-30,buy,125.33,Bought 0.53 shares of TSLA,TSLA,0.53,236.48,,,
2021-04-30,buy,90.73,Bought 0.33 shares of BRK-B,BRK-B,0.33,274.95,,,
2021-04-30,buy,69.16,Bought 1.57 shares of WMT,WMT,1.57,44.05,,,
2021-04-30,buy,64.81,Bought 0.37 shares of LLY,LLY,0.37,175.17,,,
2021-04-30,buy,61.18,Bought 0.44 shares of JPM,JPM,0.44,139.04,,,
2021-04-30,buy,56.7,Bought 0.25 shares of V,V,0.25,226.81,,,
2021-04-30,buy,44.87,Bought 0.12 shares of MA,MA,0.12,373.89,,,
2021-04-30,buy,43.8,Bought 0.61 shares of ORCL,ORCL,0.61,71.8,,,
2021-04-30,buy,43.51,Bought 0.89 shares of XOM,XOM,0.89,48.89,,,
2021-04-30,buy,41.4,Bought 0.11 shares of UNH,UNH,0.11,376.37,,,
2021-04-30,buy,39.05,Bought 0.11 shares of COST,COST,0.11,354.97,,,
2021-04-30,buy,36.48,Bought 0.3 shares of PG,PG,0.3,121.61,,,
2021-04-30,buy,35.94,Bought 0.07 shares of NFLX,NFLX,0.07,513.47,,,
2021-04-30,buy,31.96,Bought 0.22 shares of JNJ,JNJ,0.22,145.25,,,
2021-04-30,buy,29.78,Bought 0.13 shares of CRM,CRM,0.13,229.04,,,
2021-04-30,buy,28.9,Bought 0.3 shares of ABBV,ABBV,0.3,96.33,,,
2021-04-30,buy,24.89,Bought 0.52 shares of KO,KO,0.52,47.86,,,
2021-04-30,buy,23.26,Bought 0.18 shares of TMUS,TMUS,0.18,129.21,,,
2021-04-30,buy,23.61,Bought 0.27 shares of CVX,CVX,0.27,87.46,,,
2021-04-30,buy,22.66,Bought 0.36 shares of MRK,MRK,0.36,62.94,,,
2021-04-30,buy,21.7,Bought 0.53 shares of WFC,WFC,0.53,40.95,,,
2021-04-30,buy,21.81,Bought 0.48 shares of CSCO,CSCO,0.48,45.44,,,
2021-04-30,buy,19.29,Bought 0.07 shares of ACN,ACN,0.07,275.54,,,
2021-04-30,buy,20.25,Bought 0.04 shares of NOW,NOW,0.04,506.37,,,
2021-04-30,buy,19.02,Bought 0.13 shares of AXP,AXP,0.13,146.32,,,
2021-04-30,buy,19.4,Bought 0.09 shares of MCD,MCD,0.09,215.6,,,
2021-04-30,buy,19.26,Bought 0.15 shares of PEP,PEP,0.15,128.39,,,
2021-04-30,buy,18.69,Bought 0.24 shares of BX,BX,0.24,77.87,,,
2021-04-30,buy,18.22,Bought 0.16 shares of IBM,IBM,0.16,113.88,,,
2021-04-30,buy,18.38,Bought 0.1 shares of DIS,DIS,0.1,183.75,,,
2021-04-30,buy,16.24,Bought 0.06 shares of LIN,LIN,0.06,270.62,,,
2021-04-30,buy,13.97,Bought 0.03 shares of TMO,TMO,0.03,465.61,,,
2021-04-30,buy,18.14,Bought 0.25 shares of MS,MS,0.25,72.54,,,
2021-04-30,buy,15.25,Bought 0.03 shares of ADBE,ADBE,0.03,508.34,,,
2021-04-30,buy,17.14,Bought 0.21 shares of AMD,AMD,0.21,81.62,,,
2021-04-30,buy,17.84,Bought 0.23 shares of PM,PM,0.23,77.57,,,
2021-04-30,buy,17.3,Bought 0.06 shares of ISRG,ISRG,0.06,288.33,,,
2021-04-30,buy,16.82,Bought 0.73 shares of PLTR,PLTR,0.73,23.04,,,
2021-04-30,buy,16.7,Bought 0.26 shares of GE,GE,0.26,64.22,,,
2021-06-01,deposit,3000.0,Monthly investment,,,,,,
2021-06-01,sell,108.14,Sold 0.52 shares of TSLA for tax-loss harvesting,TSLA,0.52,207.97,-14.170000000000002,-11.59,152.0
2021-06-01,sell,110.22,Sold 0.53 shares of TSLA for tax-loss harvesting,TSLA,0.53,207.97,-15.11,-12.06,32.0
2021-06-01,sell,14.08,Sold 0.03 shares of NOW for tax-loss harvesting,NOW,0.03,469.17,-2.110000000000001,-13.03,182.0
2021-06-01,sell,14.08,Sold 0.03 shares of NOW for tax-loss harvesting,NOW,0.03,469.17,-2.4300000000000015,-14.72,152.0
2021-06-01,sell,18.77,Sold 0.04 shares of NOW for tax-loss harvesting,NOW,0.04,469.17,-3.5700000000000003,-15.98,120.0
2021-06-01,sell,46.92,Sold 0.1 shares of NOW for tax-loss harvesting,NOW,0.1,469.17,-8.729999999999997,-15.69,92.0
2021-06-01,sell,16.78,Sold 0.17 shares of ABT for tax-loss harvesting,ABT,0.17,98.73,-2.0199999999999996,-10.74,61.0
2021-06-01,buy,389.7,Bought 3.2 shares of AAPL,AAPL,3.2,121.78,,,
2021-06-01,buy,334.82,Bought 20.63 shares of NVDA,NVDA,20.63,16.23,,,
2021-06-01,buy,328.47,Bought 1.37 shares of MSFT,MSFT,1.37,239.76,,,
2021-06-01,buy,239.79,Bought 1.49 shares of AMZN,AMZN,1.49,160.93,,,
2021-06-01,buy,238.16,Bought 2.01 shares of GOOGL,GOOGL,2.01,118.49,,,
2021-06-01,buy,238.21,Bought 1.97 shares of GOOG,GOOG,1.97,120.92,,,
2021-06-01,buy,147.42,Bought 0.45 shares of META,META,0.45,327.59,,,
2021-06-01,buy,104.64,Bought 2.45 shares of AVGO,AVGO,2.45,42.71,,,
2021-06-01,buy,98.55,Bought 0.34 shares of BRK-B,BRK-B,0.34,289.84,,,
2021-06-01,buy,74.78,Bought 1.67 shares of WMT,WMT,1.67,44.78,,,
2021-06-01,buy,68.76,Bought 0.36 shares of LLY,LLY,0.36,191.01,,,
2021-06-01,buy,67.55,Bought 0.45 shares of JPM,JPM,0.45,150.11,,,
2021-06-01,buy,61.71,Bought 0.28 shares of V,V,0.28,220.4,,,
2021-06-01,buy,45.77,Bought 0.13 shares of MA,MA,0.13,352.1,,,
2021-06-01,buy,47.49,Bought 0.63 shares of ORCL,ORCL,0.63,75.38,,,
2021-06-01,buy,47.15,Bought 0.9 shares of XOM,XOM,0.9,52.39,,,
2021-06-01,buy,46.06,Bought 0.12 shares of UNH,UNH,0.12,383.85,,,
2021-06-01,buy,39.69,Bought 0.11 shares of COST,COST,0.11,360.82,,,
2021-06-01,buy,39.97,Bought 0.33 shares of PG,PG,0.33,121.11,,,
2021-06-01,buy,37.31,Bought 0.13 shares of HD,HD,0.13,287.0,,,
2021-06-01,buy,34.94,Bought 0.07 shares of NFLX,NFLX,0.07,499.08,,,
2021-06-01,buy,34.19,Bought 0.23 shares of JNJ,JNJ,0.23,148.67,,,
2021-06-01,buy,34.21,Bought 0.88 shares of BAC,BAC,0.88,38.87,,,
2021-06-01,buy,32.88,Bought 0.14 shares of CRM,CRM,0.14,234.89,,,
2021-06-01,buy,31.02,Bought 0.32 shares of ABBV,ABBV,0.32,96.94,,,
2021-06-01,buy,26.96,Bought 0.55 shares of KO,KO,0.55,49.01,,,
2021-06-01,buy,24.94,Bought 0.18 shares of TMUS,TMUS,0.18,138.57,,,
2021-06-01,buy,25.65,Bought 0.28 shares of CVX,CVX,0.28,91.61,,,
2021-06-01,buy,24.77,Bought 0.39 shares of MRK,MRK,0.39,63.52,,,
2021-06-01,buy,23.68,Bought 0.55 shares of WFC,WFC,0.55,43.05,,,
2021-06-01,buy,23.48,Bought 0.5 shares of CSCO,CSCO,0.5,46.97,,,
2021-06-01,buy,21.35,Bought 0.08 shares of ACN,ACN,0.08,266.9,,,
2021-06-01,buy,20.31,Bought 0.13 shares of AXP,AXP,0.13,156.26,,,
2021-06-01,buy,19.28,Bought 0.09 shares of MCD,MCD,0.09,214.18,,,
2021-06-01,buy,21.04,Bought 0.16 shares of PEP,PEP,0.16,131.48,,,
2021-06-01,buy,20.33,Bought 0.25 shares of BX,BX,0.25,81.32,,,
2021-06-01,buy,19.9,Bought 0.17 shares of IBM,IBM,0.17,117.03,,,
2021-06-01,buy,19.43,Bought 0.11 shares of DIS,DIS,0.11,176.66,,,
2021-06-01,buy,20.03,Bought 0.07 shares of LIN,LIN,0.07,286.16,,,
2021-06-01,buy,17.7,Bought 0.04 shares of TMO,TMO,0.04,442.62,,,
2021-06-01,buy,19.43,Bought 0.24 shares of MS,MS,0.24,80.95,,,
2021-06-01,buy,19.84,Bought 0.04 shares of ADBE,ADBE,0.04,495.91,,,
2021-06-01,buy,19.39,Bought 0.24 shares of AMD,AMD,0.24,80.81,,,
2021-06-01,buy,18.97,Bought 0.24 shares of PM,PM,0.24,79.03,,,
2021-06-01,buy,16.72,Bought 0.06 shares of ISRG,ISRG,0.06,278.68,,,
2021-06-01,buy,18.45,Bought 0.8 shares of PLTR,PLTR,0.8,23.06,,,
2021-06-01,buy,18.01,Bought 0.26 shares of GE,GE,0.26,69.26,,,
2021-07-01,deposit,3000.0,Monthly investment,,,,,,
2021-07-01,buy,334.93,Bought 2.49 shares of AAPL,AAPL,2.49,134.51,,,
2021-07-01,buy,287.62,Bought 14.26 shares of NVDA,NVDA,14.26,20.17,,,
2021-07-01,buy,281.65,Bought 1.07 shares of MSFT,MSFT,1.07,263.22,,,
2021-07-01,buy,205.98,Bought 1.2 shares of AMZN,AMZN,1.2,171.65,,,
2021-07-01,buy,204.72,Bought 1.68 shares of GOOGL,GOOGL,1.68,121.86,,,
2021-07-01,buy,205.01,Bought 1.63 shares of GOOG,GOOG,1.63,125.77,,,
2021-07-01,buy,126.98,Bought 0.36 shares of META,META,0.36,352.73,,,
2021-07-01,buy,117.5,Bought 0.52 shares of TSLA,TSLA,0.52,225.97,,,
2021-07-01,buy,89.79,Bought 2.08 shares of AVGO,AVGO,2.08,43.17,,,
2021-07-01,buy,84.05,Bought 0.3 shares of BRK-B,BRK-B,0.3,280.17,,,
2021-07-01,buy,64.3,Bought 1.46 shares of WMT,WMT,1.46,44.04,,,
2021-07-01,buy,60.07,Bought 0.27 shares of LLY,LLY,0.27,222.49,,,
2021-07-01,buy,56.8,Bought 0.4 shares of JPM,JPM,0.4,142.0,,,
2021-07-01,buy,52.6,Bought 0.23 shares of V,V,0.23,228.69,,,
2021-07-01,buy,39.91,Bought 0.11 shares of MA,MA,0.11,362.79,,,
2021-07-01,buy,40.69,Bought 0.54 shares of ORCL,ORCL,0.54,75.36,,,
2021-07-01,buy,40.01,Bought 0.73 shares of XOM,XOM,0.73,54.81,,,
2021-07-01,buy,38.35,Bought 0.1 shares of UNH,UNH,0.1,383.52,,,
2021-07-01,buy,33.87,Bought 0.09 shares of COST,COST,0.09,376.37,,,
2021-07-01,buy,33.28,Bought 0.27 shares of PG,PG,0.27,123.27,,,
2021-07-01,buy,32.26,Bought 0.11 shares of HD,HD,0.11,293.27,,,
2021-07-01,buy,32.01,Bought 0.06 shares of NFLX,NFLX,0.06,533.54,,,
2021-07-01,buy,29.81,Bought 0.2 shares of JNJ,JNJ,0.2,149.06,,,
